projectName,SHA,CommitNumber,fileName,RefactoringType
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/StopCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetvcCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetvcCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetvcCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetnameCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetnameCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetnameCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/VolumeCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/VolumeCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/VolumeCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/RepeatCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/RepeatCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/RepeatCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Bot.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Bot.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Bot.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/EvalCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/EvalCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/EvalCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PauseCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PauseCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PauseCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PlaylistCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PlaylistCmd.java,EXTRACT_SUPERCLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PlaylistCmd.java,EXTRACT_SUPERCLASS
