projectName,SHA,Files Before ref,RefactoringType,files After
commons-rdf,a3cb3b13a74aede64603dd651b5e549b89bc4a60,"jena/src/main/java/org/apache/commons/rdf/jena/JenaQuad.java",EXTRACT_INTERFACE,"jena/src/main/java/org/apache/commons/rdf/jena/JenaQuad.java; jena/src/main/java/org/apache/commons/rdf/jena/JenaQuadLike.java"
commons-rdf,a3cb3b13a74aede64603dd651b5e549b89bc4a60,"jena/src/main/java/org/apache/commons/rdf/jena/impl/QuadImpl.java; jena/src/main/java/org/apache/commons/rdf/jena/impl/TripleImpl.java",EXTRACT_SUPERCLASS,"jena/src/main/java/org/apache/commons/rdf/jena/impl/QuadImpl.java; jena/src/main/java/org/apache/commons/rdf/jena/impl/TripleImpl.java; jena/src/main/java/org/apache/commons/rdf/jena/impl/GeneralizedQuadImpl.java"
commons-rdf,35c326166ef587adb460cfe36c23ea863b7cffba,"jena/src/main/java/org/apache/commons/rdf/jena/impl/BlankNodeImpl.java",EXTRACT_INTERFACE,"jena/src/main/java/org/apache/commons/rdf/jena/impl/BlankNodeImpl.java; jena/src/main/java/org/apache/commons/rdf/jena/JenaBlankNode.java"
commons-rdf,35c326166ef587adb460cfe36c23ea863b7cffba,"jena/src/main/java/org/apache/commons/rdf/jena/impl/IRIImpl.java",EXTRACT_INTERFACE,"jena/src/main/java/org/apache/commons/rdf/jena/impl/IRIImpl.java; jena/src/main/java/org/apache/commons/rdf/jena/JenaIRI.java"
commons-rdf,35c326166ef587adb460cfe36c23ea863b7cffba,"jena/src/main/java/org/apache/commons/rdf/jena/impl/LiteralImpl.java",EXTRACT_INTERFACE,"jena/src/main/java/org/apache/commons/rdf/jena/impl/LiteralImpl.java; jena/src/main/java/org/apache/commons/rdf/jena/JenaLiteral.java"
commons-rdf,35c326166ef587adb460cfe36c23ea863b7cffba,"jena/src/main/java/org/apache/commons/rdf/jena/JenaTriple.java",EXTRACT_INTERFACE,"jena/src/main/java/org/apache/commons/rdf/jena/JenaTriple.java; jena/src/main/java/org/apache/commons/rdf/jena/JenaTripleLike.java"
commons-rdf,e477b937ecd9b20970ff720e2711ee844b9e9e94,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JGraph.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JGraph.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JGraphLike.java"
commons-rdf,e477b937ecd9b20970ff720e2711ee844b9e9e94,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/impl/RepositoryGraphImpl.java",EXTRACT_SUPERCLASS,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/impl/RepositoryGraphImpl.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/impl/AbstractRepositoryGraphLike.java"
commons-rdf,712eec6fa18bf779cc56d1296d539a350858da1f,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JQuad.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JTriple.java",EXTRACT_INTERFACE,"rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JQuad.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JTriple.java; rdf4j/src/main/java/org/apache/commons/rdf/rdf4j/RDF4JTripleLike.java"
commons-rdf,b25af1363bac61ad0c088f92479ff6f44b821f82,"api/src/main/java/org/apache/commons/rdf/api/Dataset.java; api/src/main/java/org/apache/commons/rdf/api/Graph.java",EXTRACT_INTERFACE,"api/src/main/java/org/apache/commons/rdf/api/Dataset.java; api/src/main/java/org/apache/commons/rdf/api/Graph.java; api/src/main/java/org/apache/commons/rdf/api/GraphLike.java"
